Year,Region,disasterType,len
2015,Southern Asia,Drought,1
2015,Western Asia,Epidemic,2
2015,Central Asia,Flood,3
2015,Central Asia,Earthquake,2
2015,Eastern Asia,Epidemic,1
2015,Southern Asia,Other,1
2015,Central America,Drought,1
2015,South America,Extreme temperature ,1
2015,Melanesia,Flood,1
2015,Eastern Europe,Storm,1
2015,Eastern Europe,Extreme temperature ,1
2015,Eastern Europe,Wildfire,1
2016,Western Africa,Storm,1
2016,South-Eastern Asia,Storm,14
2016,Eastern Europe,Flood,8
2016,Northern Africa,Extreme temperature ,1
2016,South-Eastern Asia,Flood,26
2016,Central America,Flood,7
2016,South-Eastern Asia,Landslide,3
2016,South-Eastern Asia,Drought,2
2016,Caribbean,Drought,1
2016,Southern Africa,Drought,2
2016,Eastern Africa,Drought,3
2016,South-Eastern Asia,Earthquake,5
2016,Southern Asia,Landslide,2
2016,Southern Asia,Extreme temperature ,1
2016,Southern Asia,Wildfire,2
2016,Southern Europe,Earthquake,4
2016,Eastern Asia,Earthquake,8
2016,Australia and New Zealand,Flood,2
2016,Western Asia,Flood,4
2016,Eastern Europe,Extreme temperature ,2
2016,Southern Europe,Wildfire,1
2016,South America,Drought,2
2016,Eastern Africa,Landslide,2
2016,Northern Africa,Flood,2
2016,Northern Africa,Epidemic,3
2016,Eastern Africa,Epidemic,3
2016,South-Eastern Asia,Extreme temperature ,1
2013,Eastern Africa,Drought,1
2014,Northern America,Earthquake,1
2014,Western Asia,Earthquake,1
2014,Northern America,Landslide,1
2014,Northern America,Wildfire,1
2014,Northern America,Drought,1
2014,Southern Africa,Earthquake,1
2014,South-Eastern Asia,Epidemic,1
2014,Northern Africa,Epidemic,2
2015,Northern America,Storm,19
2015,Northern America,Flood,5
2015,Polynesia,Storm,1
2015,Central Asia,Landslide,1
2015,Polynesia,Drought,2
2015,Eastern Africa,Epidemic,2
2015,Northern America,Drought,1
2015,Middle Africa,Earthquake,1
2015,Middle Africa,Wildfire,1
2015,Northern Africa,Epidemic,1
2016,Northern America,Storm,16
2016,Eastern Asia,Drought,1
2016,Central Asia,Flood,1
2016,Northern Africa,Storm,1
2016,Northern Africa,Drought,1
2016,Central Asia,Earthquake,1
2016,Polynesia,Storm,3
2016,Eastern Africa,Earthquake,2
2016,Western Asia,Landslide,2
2016,Southern Africa,Extreme temperature ,1
2016,Southern Africa,Flood,2
2016,Australia and New Zealand,Epidemic,1
2016,Western Africa,Epidemic,5
2016,South America,Epidemic,3
2016,Micronesia,Drought,1
2017,Western Africa,Flood,10
2017,Western Europe,Storm,5
2017,Central America,Storm,10
2017,Caribbean,Storm,26
2017,Eastern Asia,Storm,17
2017,Eastern Asia,Flood,14
2017,South America,Flood,16
2017,Southern Asia,Storm,12
2017,Southern Europe,Flood,3
2017,Southern Asia,Landslide,8
2017,Eastern Asia,Earthquake,5
2017,Southern Europe,Earthquake,4
2017,Australia and New Zealand,Wildfire,1
2017,Northern America,Wildfire,4
2017,South America,Wildfire,1
2017,Southern Europe,Wildfire,6
2017,Australia and New Zealand,Storm,3
2017,Eastern Africa,Landslide,1
2017,South America,Landslide,4
2017,South America,Storm,1
2017,Middle Africa,Drought,2
2017,Southern Europe,Extreme temperature ,4
2017,Eastern Europe,Extreme temperature ,2
2017,Northern Africa,Extreme temperature ,3
2017,Southern Asia,Flood,20
2017,Middle Africa,Flood,4
2017,Western Asia,Flood,4
2017,Western Africa,Epidemic,7
2017,Southern Asia,Epidemic,3
2017,South America,Epidemic,1
2017,Southern Africa,Flood,3
2017,Middle Africa,Storm,1
2017,Northern America,Flood,5
2017,Western Europe,Other,1
2017,Eastern Asia,Landslide,5
2017,Eastern Asia,Drought,2
2017,Eastern Europe,Storm,6
2017,Western Europe,Flood,2
2017,Western Europe,Wildfire,1
2017,Northern Europe,Flood,2
2017,Western Africa,Storm,2
2018,Western Europe,Storm,7
2018,Southern Europe,Flood,5
2018,South America,Flood,12
2018,Caribbean,Storm,4
2018,Southern Asia,Flood,20
2018,Central America,Flood,7
2018,Western Africa,Flood,6
2018,Northern America,Wildfire,4
2018,Eastern Asia,Flood,11
2018,Eastern Asia,Storm,19
2018,Southern Europe,Wildfire,3
2018,South America,Storm,1
2018,Eastern Africa,Storm,6
2018,Melanesia,Storm,3
2018,Southern Asia,Drought,2
2018,Southern Europe,Storm,3
2018,Northern Europe,Storm,2
2018,Southern Asia,Landslide,2
2018,Middle Africa,Flood,2
2018,Middle Africa,Epidemic,6
2018,South America,Drought,2
2018,Western Asia,Storm,6
2018,Australia and New Zealand,Extreme temperature ,1
2018,Australia and New Zealand,Drought,1
2018,Australia and New Zealand,Flood,2
2018,Eastern Africa,Flood,15
2018,Western Europe,Extreme temperature ,5
2018,Southern Asia,Storm,12
2018,Southern Asia,Extreme temperature ,4
2018,Eastern Europe,Flood,6
2018,South America,Epidemic,1
2018,South America,Landslide,1
2018,Southern Africa,Flood,1
2018,Northern America,Storm,12
2018,Northern America,Extreme temperature ,1
2018,Northern America,Flood,4
2018,Eastern Asia,Earthquake,5
2018,Central America,Drought,6
2018,Eastern Europe,Extreme temperature ,4
2018,Caribbean,Flood,3
2018,Northern Africa,Flood,6
2018,Southern Europe,Extreme temperature ,4
2018,Northern Europe,Extreme temperature ,3
2018,Eastern Africa,Landslide,5
2018,Eastern Africa,Epidemic,4
2018,Western Europe,Flood,2
2018,Western Asia,Flood,7
2018,Western Africa,Storm,1
2019,South America,Flood,29
2019,Southern Asia,Flood,30
2019,Southern Europe,Flood,9
2019,Northern America,Flood,5
2019,Australia and New Zealand,Wildfire,2
2019,Eastern Africa,Storm,9
2019,South America,Landslide,4
2019,Southern Europe,Storm,8
2019,Western Europe,Storm,9
2019,Northern Africa,Extreme temperature ,1
2019,Middle Africa,Flood,8
2019,Southern Europe,Earthquake,3
2019,Western Asia,Storm,2
2019,Australia and New Zealand,Flood,1
2019,Western Europe,Extreme temperature ,9
2019,Eastern Africa,Flood,25
2019,Southern Asia,Storm,10
2019,Southern Asia,Landslide,2
2019,South America,Other,2
2019,South America,Earthquake,4
2019,Eastern Asia,Storm,14
2019,Eastern Asia,Earthquake,5
2019,Eastern Asia,Flood,10
2019,Eastern Asia,Landslide,2
2019,Eastern Asia,Wildfire,2
2019,Middle Africa,Epidemic,6
2019,Central America,Epidemic,5
2019,Caribbean,Storm,2
2019,Southern Europe,Extreme temperature ,2
2019,Eastern Africa,Epidemic,5
2019,Micronesia,Storm,1
2019,Northern Europe,Extreme temperature ,2
2019,Western Asia,Flood,13
2019,Western Africa,Flood,14
2015,Micronesia,Drought,2
2016,Australia and New Zealand,Earthquake,1
2016,Eastern Africa,Storm,2
2016,Caribbean,Epidemic,1
2016,Western Asia,Wildfire,1
2016,Southern Asia,Drought,1
2016,South-Eastern Asia,Epidemic,3
2017,Central America,Earthquake,3
2017,Southern Europe,Storm,3
2017,South-Eastern Asia,Storm,18
2017,Central America,Flood,9
2017,Caribbean,Flood,2
2017,South-Eastern Asia,Flood,23
2017,South-Eastern Asia,Landslide,2
2017,Australia and New Zealand,Flood,1
2017,South-Eastern Asia,Earthquake,4
2017,Eastern Africa,Storm,5
2017,Eastern Africa,Drought,2
2017,Western Africa,Drought,3
2017,Central America,Landslide,1
2017,South-Eastern Asia,Other,1
2017,Southern Asia,Extreme temperature ,1
2017,Southern Asia,Earthquake,3
2017,Western Asia,Earthquake,2
2017,Southern Europe,Drought,1
2017,Central Asia,Flood,2
2017,Eastern Africa,Flood,4
2017,Eastern Africa,Epidemic,9
2017,Central Asia,Earthquake,1
2017,Central Asia,Landslide,2
2017,Eastern Asia,Epidemic,1
2017,Polynesia,Flood,1
2018,South-Eastern Asia,Storm,14
2018,South-Eastern Asia,Earthquake,5
2018,South-Eastern Asia,Flood,17
2018,Melanesia,Earthquake,3
2018,South-Eastern Asia,Other,3
2018,Southern Europe,Other,1
2018,Central America,Other,1
2018,Northern Europe,Wildfire,2
2018,Eastern Asia,Extreme temperature ,4
2018,South-Eastern Asia,Landslide,3
2018,Central America,Storm,2
2018,Southern Africa,Drought,1
2018,Northern Africa,Extreme temperature ,1
2018,Caribbean,Earthquake,1
2018,Southern Asia,Wildfire,1
2018,Southern Asia,Earthquake,3
2018,Central Asia,Flood,2
2018,Northern Europe,Drought,1
2018,Central America,Earthquake,2
2018,Micronesia,Storm,2
2018,South-Eastern Asia,Other,1
2018,Western Africa,Drought,2
2018,Western Africa,Epidemic,2
2018,South America,Earthquake,1
2018,South-Eastern Asia,Epidemic,2
2018,Micronesia,Epidemic,1
2018,Melanesia,Other,3
2018,Eastern Europe,Drought,1
2019,Northern Africa,Landslide,1
2019,Central America,Flood,3
2019,Eastern Asia,Extreme temperature ,3
2019,South-Eastern Asia,Flood,26
2019,Melanesia,Flood,1
2019,South-Eastern Asia,Earthquake,12
2019,Eastern Europe,Extreme temperature ,1
2019,South-Eastern Asia,Landslide,3
2019,Eastern Africa,Drought,3
2019,Southern Asia,Drought,2
2019,Eastern Asia,Drought,1
2019,Caribbean,Flood,2
2019,Eastern Europe,Storm,3
2019,Southern Asia,Extreme temperature ,3
2019,Southern Asia,Epidemic,4
2019,Southern Asia,Earthquake,3
2019,South-Eastern Asia,Drought,4
2019,Northern Africa,Flood,7
2019,Eastern Africa,Landslide,7
2019,Western Africa,Epidemic,4
2019,Northern Europe,Landslide,1
2019,South-Eastern Asia,Storm,10
2019,South-Eastern Asia,Epidemic,2
2019,Melanesia,Earthquake,1
2019,Melanesia,Other,1
2019,Melanesia,Landslide,1
1973,Eastern Asia,Earthquake,2
1989,Melanesia,Epidemic,1
2016,Melanesia,Earthquake,1
2016,Western Asia,Storm,1
2016,Melanesia,Epidemic,2
2016,Northern America,Earthquake,1
2016,Western Asia,Epidemic,1
2017,Northern America,Storm,17
2017,Southern Africa,Storm,2
2017,Western Asia,Storm,1
2017,Western Africa,Landslide,1
2017,Northern Africa,Wildfire,1
2017,Eastern Europe,Flood,1
2017,Northern Africa,Flood,1
2017,Northern Africa,Epidemic,1
2017,Middle Africa,Epidemic,2
2017,Central Asia,Epidemic,1
2017,Northern America,Drought,1
2017,Melanesia,Other,1
2017,Melanesia,Storm,1
2017,Western Asia,Epidemic,2
2017,Southern Africa,Drought,1
2017,Southern Africa,Wildfire,1
2017,Middle Africa,Landslide,1
2018,Northern America,Other,1
2018,Polynesia,Storm,2
2018,Northern America,Landslide,1
2018,Western Asia,Landslide,1
2018,Eastern Europe,Storm,1
2018,Northern America,Drought,1
2019,Eastern Europe,Flood,5
2019,Northern America,Storm,15
2019,Central America,Earthquake,1
2019,Central Asia,Flood,1
2019,Southern Africa,Flood,4
2019,Western Europe,Flood,2
2019,Southern Africa,Drought,4
2019,Eastern Africa,Other,7
2019,Eastern Europe,Wildfire,1
2019,Northern America,Earthquake,1
2019,Western Asia,Epidemic,2
2019,Middle Africa,Landslide,4
2019,Northern Africa,Epidemic,2
2019,Northern Africa,Wildfire,1
2019,South America,Drought,1
2019,South America,Wildfire,5
2019,South America,Epidemic,1
2019,Caribbean,Epidemic,1
2019,Melanesia,Storm,1
2019,Melanesia,Epidemic,1
2019,Western Europe,Earthquake,1
2019,Northern Europe,Flood,1
2020,South America,Storm,5
2020,Western Europe,Storm,6
2020,Melanesia,Storm,5
2020,South America,Flood,18
2020,Australia and New Zealand,Storm,2
2020,Southern Asia,Storm,8
2020,Southern Asia,Flood,24
2020,Southern Europe,Flood,7
2020,Western Africa,Flood,17
2020,Northern America,Storm,20
2020,Australia and New Zealand,Flood,3
2020,Western Asia,Storm,2
2020,Eastern Africa,Storm,4
2020,Eastern Asia,Landslide,1
2020,South America,Landslide,2
2020,Caribbean,Storm,6
2020,Western Africa,Drought,4
2020,Eastern Asia,Flood,12
2020,Eastern Asia,Storm,12
2020,Northern Africa,Flood,4
2020,Middle Africa,Flood,13
2020,Southern Asia,Landslide,5
2020,Eastern Africa,Flood,29
2020,Western Europe,Extreme temperature ,3
2020,Central America,Storm,20
2020,South America,Drought,1
2020,Northern America,Flood,3
2020,Eastern Asia,Earthquake,1
2020,Eastern Asia,Wildfire,1
2020,Eastern Europe,Storm,2
2020,Northern Africa,Earthquake,1
2020,South America,Other,1
2020,Southern Europe,Storm,5
2020,Eastern Africa,Landslide,2
2020,Western Europe,Flood,3
2020,Northern Europe,Flood,1
2020,Northern Europe,Storm,4
2020,Northern Europe,Extreme temperature ,1
2020,Western Asia,Flood,13
2021,South America,Storm,1
2021,Eastern Europe,Storm,3
2021,Western Europe,Storm,4
2021,Southern Europe,Storm,1
2021,Eastern Asia,Storm,8
2021,Western Europe,Flood,8
2021,Southern Asia,Flood,17
2021,South America,Flood,34
2021,Eastern Asia,Flood,7
2021,Caribbean,Storm,7
2021,Eastern Europe,Flood,8
2021,Eastern Europe,Wildfire,2
2021,Northern America,Wildfire,5
2021,Western Asia,Wildfire,2
2021,Northern Africa,Wildfire,2
2021,Northern America,Extreme temperature ,2
2021,Australia and New Zealand,Storm,3
2021,Southern Asia,Drought,2
2021,Eastern Africa,Drought,3
2021,Southern Europe,Flood,4
2021,Southern Asia,Landslide,3
2021,Middle Africa,Flood,4
2021,South America,Earthquake,2
2021,South America,Wildfire,1
2021,Australia and New Zealand,Wildfire,1
2021,Australia and New Zealand,Flood,5
2021,Eastern Africa,Flood,11
2021,Southern Asia,Storm,9
2021,Southern Asia,Earthquake,5
2021,Northern America,Storm,16
2021,Eastern Asia,Earthquake,6
2021,Central America,Flood,10
2021,Northern Africa,Flood,5
2021,South America,Other,1
2021,Melanesia,Storm,2
1971,South-Eastern Asia,Earthquake,1
1979,Western Asia,Earthquake,1
2016,Melanesia,Flood,1
2019,Central America,Storm,5
2019,South-Eastern Asia,Wildfire,1
2019,Northern Africa,Other,1
2019,Western Africa,Storm,1
2019,Australia and New Zealand,Other,1
2019,Polynesia,Epidemic,3
2019,Western Asia,Earthquake,1
2020,South-Eastern Asia,Storm,24
2020,Central America,Flood,6
2020,Central Asia,Flood,3
2020,Western Asia,Extreme temperature ,1
2020,South-Eastern Asia,Flood,36
2020,Melanesia,Flood,3
2020,Caribbean,Earthquake,2
2020,South-Eastern Asia,Landslide,3
2020,Southern Africa,Drought,1
2020,Eastern Africa,Drought,2
2020,Southern Europe,Earthquake,3
2020,South-Eastern Asia,Earthquake,2
2020,South-Eastern Asia,Other,3
2020,Southern Asia,Earthquake,1
2020,Southern Asia,Other,2
2020,Western Asia,Wildfire,3
2020,Southern Europe,Landslide,1
2020,Caribbean,Epidemic,2
2020,Central America,Earthquake,1
2020,Southern Africa,Flood,2
2020,Western Africa,Epidemic,2
2020,Northern Europe,Landslide,1
2020,Australia and New Zealand,Wildfire,1
2020,Melanesia,Landslide,2
2020,Eastern Europe,Flood,4
2020,South America,Epidemic,1
2020,Central America,Landslide,1
2020,Polynesia,Storm,2
2020,Western Asia,Earthquake,5
2020,Western Asia,Landslide,1
2021,Central America,Storm,6
2021,Western Asia,Storm,1
2021,South-Eastern Asia,Storm,12
2021,South-Eastern Asia,Earthquake,3
2021,South-Eastern Asia,Flood,24
2021,Southern Asia,Other,2
2021,Central Asia,Flood,1
2021,Western Asia,Flood,4
2021,Eastern Africa,Other,1
2021,Western Africa,Flood,5
2021,Southern Europe,Wildfire,3
2021,Central Asia,Drought,1
2021,Western Africa,Storm,1
2021,South-Eastern Asia,Landslide,2
2021,Eastern Africa,Storm,4
2021,Micronesia,Storm,1
2021,Western Africa,Epidemic,3
2021,Southern Europe,Earthquake,1
2021,Central America,Other,1
2021,Caribbean,Earthquake,1
2021,Caribbean,Flood,1
2021,South-Eastern Asia,Other,2
2021,Western Asia,Drought,2
2021,Eastern Asia,Landslide,1
2021,Eastern Africa,Epidemic,1
2021,Central Asia,Landslide,3
2021,Southern Africa,Storm,3
2021,Southern Africa,Flood,2
2021,Eastern Europe,Landslide,1
2021,Northern Africa,Storm,1
2021,Southern Europe,Other,1
2021,Northern Europe,Flood,1
2021,Central Asia,Earthquake,1
2021,Polynesia,Drought,1
1973,Northern America,Earthquake,2
1975,Northern America,Earthquake,1
2019,Northern America,Wildfire,2
2019,Southern Africa,Storm,1
2020,Southern Africa,Storm,1
2020,Northern America,Drought,1
2020,Eastern Europe,Wildfire,2
2020,Northern America,Wildfire,1
2020,Middle Africa,Epidemic,1
2021,Northern America,Flood,9
2021,Middle Africa,Other,1
2021,Northern Africa,Drought,1
2021,Caribbean,Other,1
2021,Middle Africa,Epidemic,1
